Ω,V,Rate Function
7.812041372,4.191827078,1.659162203
8.002578966,4.191827078,1.74089729
8.193116561,4.191827078,1.824261188
8.383654155,4.191827078,1.909168436
8.57419175,4.191827078,1.995522401
8.764729344,4.191827078,2.083214734
8.955266939,4.191827078,2.172125131
9.145804533,4.191827078,2.262121226
9.336342128,4.191827078,2.353058889
9.526879722,4.191827078,2.444782931
9.717417316,4.191827078,2.537128328
9.907954911,4.191827078,2.629922015
10.09849251,4.191827078,2.722985352
10.2890301,4.191827078,2.816137278
10.47956769,4.191827078,2.909198152
10.67010529,4.191827078,3.001994381
10.86064288,4.191827078,3.094363492
11.05118048,4.191827078,3.186159723
11.24171807,4.191827078,3.277259825
11.43225567,4.191827078,3.367568826
11.62279326,4.191827078,3.457025468
11.81333086,4.191827078,3.545607003
12.00386845,4.191827078,3.633333045
12.19440604,4.191827078,3.720268319
12.38494364,4.191827078,3.80652404
12.57548123,4.191827078,3.892257962
12.76601883,4.191827078,3.977673128
12.95655642,4.191827078,4.063015477
13.14709402,4.191827078,4.148570573
13.33763161,4.191827078,4.234659768
13.52816921,4.191827078,4.321636055
13.7187068,4.191827078,4.409880082
13.90924439,4.191827078,4.499796514
14.09978199,4.191827078,4.591811042
14.29031958,4.191827078,4.686368242
14.48085718,4.191827078,4.783930481
14.67139477,4.191827078,4.884977732
14.86193237,4.191827078,4.990008741
15.05246996,4.191827078,5.099543208
15.24300756,4.191827078,5.214125128
15.43354515,4.191827078,5.334327256
15.62408274,4.191827078,5.460756321
15.81462034,4.191827078,5.594059053
16.00515793,4.191827078,5.734928371
16.19569553,4.191827078,5.884108831
16.38623312,4.191827078,6.042399802
16.57677072,4.191827078,6.210652745
16.76730831,4.191827078,6.389757534
16.95784591,4.191827078,6.580606396
17.1483835,4.191827078,6.784015984
17.33892109,4.191827078,7.000570323
17.52945869,4.191827078,7.230320037
17.71999628,4.191827078,7.472224735
17.91053388,4.191827078,7.723167413
18.10107147,4.191827078,7.976357211
18.29160907,4.191827078,8.219190093
18.48214666,4.191827078,8.431648954
18.67268426,4.191827078,8.588299266
18.86322185,4.191827078,8.667284538
19.05375944,4.191827078,8.662904422
19.24429704,4.191827078,8.589578832
19.43483463,4.191827078,8.472459003
19.62537223,4.191827078,8.33530396
19.81590982,4.191827078,8.19483966
20.00644742,4.191827078,8.060890664
20.19698501,4.191827078,7.93846954
20.38752261,4.191827078,7.829719273
20.5780602,4.191827078,7.735217001
20.76859779,4.191827078,7.654741249
20.95913539,4.191827078,7.587694734
21.14967298,4.191827078,7.53332832
21.34021058,4.191827078,7.490854051
21.53074817,4.191827078,7.459497905
21.72128577,4.191827078,7.438520539
21.91182336,4.191827078,7.427220071
22.10236096,4.191827078,7.424925339
22.29289855,4.191827078,7.430984132
22.48343614,4.191827078,7.444747831
22.67397374,4.191827078,7.465554226
22.86451133,4.191827078,7.492709404
23.05504893,4.191827078,7.525468735
23.24558652,4.191827078,7.563018426
23.43612412,4.191827078,7.604459262
23.62666171,4.191827078,7.648794094
23.81719931,4.191827078,7.694922329
24.0077369,4.191827078,7.741645503
24.19827449,4.191827078,7.787687404
24.38881209,4.191827078,7.831732209
24.57934968,4.191827078,7.872482774
24.76988728,4.191827078,7.90873644
24.96042487,4.191827078,7.939471328
25.15096247,4.191827078,7.963932046
25.34150006,4.191827078,7.981699484
25.53203765,4.191827078,7.992730796
25.72257525,4.191827078,7.997361179
25.91311284,4.191827078,7.996266496
26.10365044,4.191827078,7.990394943
26.29418803,4.191827078,7.98088118
26.48472563,4.191827078,7.968957625
26.67526322,4.191827078,7.955875191
26.86580082,4.191827078,7.942841064
27.05633841,4.191827078,7.930975439
27.246876,4.191827078,7.921286189
27.4374136,4.191827078,7.914658449
27.62795119,4.191827078,7.911853896
27.81848879,4.191827078,7.91351631
28.00902638,4.191827078,7.920180259
28.19956398,4.191827078,7.932279494
28.39010157,4.191827078,7.950153449
28.58063917,4.191827078,7.974050185
28.77117676,4.191827078,8.00412434
28.96171435,4.191827078,8.040428331
29.15225195,4.191827078,8.082895489
29.34278954,4.191827078,8.131313411
29.53332714,4.191827078,8.18528515
29.72386473,4.191827078,8.244176899
29.91440233,4.191827078,8.307051805
30.10493992,4.191827078,8.372591972
30.29547752,4.191827078,8.43901715
30.48601511,4.191827078,8.504018108
30.6765527,4.191827078,8.564735849
30.8670903,4.191827078,8.617831606
31.05762789,4.191827078,8.65969589
31.24816549,4.191827078,8.686822359
31.43870308,4.191827078,8.696312621
31.62924068,4.191827078,8.686395303
31.81977827,4.191827078,8.656786378
32.01031587,4.191827078,8.608746481
32.20085346,4.191827078,8.544811222
32.39139105,4.191827078,8.468306348
32.58192865,4.191827078,8.382821621
32.77246624,4.191827078,8.291786115
32.96300384,4.191827078,8.198206169
33.15354143,4.191827078,8.104554726
33.34407903,4.191827078,8.012768608
33.53461662,4.191827078,7.924306477
33.72515422,4.191827078,7.840229945
33.91569181,4.191827078,7.76128677
34.1062294,4.191827078,7.687985662
34.296767,4.191827078,7.620657551
34.48730459,4.191827078,7.559504066
34.67784219,4.191827078,7.504635131
34.86837978,4.191827078,7.45609666
35.05891738,4.191827078,7.413891077
35.24945497,4.191827078,7.377992606
35.43999257,4.191827078,7.348357892
35.63053016,4.191827078,7.324933569
35.82106775,4.191827078,7.307661708
36.01160535,4.191827078,7.296483161
36.20214294,4.191827078,7.291339611
36.39268054,4.191827078,7.292174667
36.58321813,4.191827078,7.298933838
36.77375573,4.191827078,7.311563746
36.96429332,4.191827078,7.330010596
37.15483092,4.191827078,7.3542177
37.34536851,4.191827078,7.384122127
37.5359061,4.191827078,7.419650211
37.7264437,4.191827078,7.460711765
37.91698129,4.191827078,7.50719277
38.10751889,4.191827078,7.558946074
38.29805648,4.191827078,7.615779854
38.48859408,4.191827078,7.677443586
38.67913167,4.191827078,7.743611037
38.86966927,4.191827078,7.81386016
39.06020686,4.191827078,7.887650563
39.25074445,4.191827078,7.964299205
39.44128205,4.191827078,8.042956031
39.63181964,4.191827078,8.122584004
39.82235724,4.191827078,8.201948511
40.01289483,4.191827078,8.279623014
40.20343243,4.191827078,8.354021262
40.39397002,4.191827078,8.423463491
40.58450762,4.191827078,8.486279935
40.77504521,4.191827078,8.540949209
40.9655828,4.191827078,8.586254108
41.1561204,4.191827078,8.621427139
41.34665799,4.191827078,8.646254029
41.53719559,4.191827078,8.661108333
41.72773318,4.191827078,8.666907613
41.91827078,4.191827078,8.665003149
42.10880837,4.191827078,8.657030873
42.29934597,4.191827078,8.644755756
42.48988356,4.191827078,8.62993631
42.68042115,4.191827078,8.614223517
42.87095875,4.191827078,8.599097156
43.06149634,4.191827078,8.585834962
43.25203394,4.191827078,8.575505115
43.44257153,4.191827078,8.568973328
43.63310913,4.191827078,8.566917311
43.82364672,4.191827078,8.569841712
44.01418432,4.191827078,8.578090072
44.20472191,4.191827078,8.591851354
44.3952595,4.191827078,8.611158192
44.5857971,4.191827078,8.635875968
44.77633469,4.191827078,8.66568189
44.96687229,4.191827078,8.700033047
45.15740988,4.191827078,8.738124261
45.34794748,4.191827078,8.778838742
45.53848507,4.191827078,8.820697823
45.72902267,4.191827078,8.861822098
45.91956026,4.191827078,8.899924099
46.11009785,4.191827078,8.932359559
46.30063545,4.191827078,8.956265305
46.49117304,4.191827078,8.96880091
46.68171064,4.191827078,8.967480615
46.87224823,4.191827078,8.950536055
47.06278583,4.191827078,8.917213203
47.25332342,4.191827078,8.867905847
47.44386102,4.191827078,8.804076177
47.63439861,4.191827078,8.727992461
47.8249362,4.191827078,8.642374329
48.0154738,4.191827078,8.550046761
48.20601139,4.191827078,8.453673667
48.39654899,4.191827078,8.35559607
48.58708658,4.191827078,8.257763824
48.77762418,4.191827078,8.16173372
48.96816177,4.191827078,8.068706521
49.15869937,4.191827078,7.979581329
49.34923696,4.191827078,7.895012503
49.53977455,4.191827078,7.815462296
49.73031215,4.191827078,7.741246433
49.92084974,4.191827078,7.672570668
50.11138734,4.191827078,7.609559799
50.30192493,4.191827078,7.552280743
50.49246253,4.191827078,7.500759488
50.68300012,4.191827078,7.454993944
50.87353772,4.191827078,7.414964104
51.06407531,4.191827078,7.380638978
51.2546129,4.191827078,7.351981758
51.4451505,4.191827078,7.328953968
51.63568809,4.191827078,7.311517985
51.82622569,4.191827078,7.299638785
52.01676328,4.191827078,7.293285367
52.20730088,4.191827078,7.292431236
52.39783847,4.191827078,7.297054468
52.58837607,4.191827078,7.307137637
52.77891366,4.191827078,7.322666984
52.96945125,4.191827078,7.343631187
53.15998885,4.191827078,7.370019848
53.35052644,4.191827078,7.401821096
53.54106404,4.191827078,7.4390185
53.73160163,4.191827078,7.481587141
53.92213923,4.191827078,7.529488406
54.11267682,4.191827078,7.582663281
54.30321442,4.191827078,7.641023835
54.49375201,4.191827078,7.704442408
54.6842896,4.191827078,7.772738
54.8748272,4.191827078,7.845659459
55.06536479,4.191827078,7.922864968
55.25590239,4.191827078,8.003897823
55.44643998,4.191827078,8.088158907
55.63697758,4.191827078,8.174876846
55.82751517,4.191827078,8.26307923
56.01805277,4.191827078,8.351569738
56.20859036,4.191827078,8.438918295
56.39912795,4.191827078,8.523475592
56.58966555,4.191827078,8.603423176
56.78020314,4.191827078,8.676868753
56.97074074,4.191827078,8.741989169
57.16127833,4.191827078,8.797210316
0,4.382364672,0
0.190537594,4.382364672,0.000957193
0.381075189,4.382364672,0.003829019
0.571612783,4.382364672,0.00861621
0.762150378,4.382364672,0.015319988
0.952687972,4.382364672,0.023942052
1.143225567,4.382364672,0.034484569
1.333763161,4.382364672,0.046950167
1.524300756,4.382364672,0.061341913
1.71483835,4.382364672,0.077663301
1.905375944,4.382364672,0.095918224
2.095913539,4.382364672,0.116110951
2.286451133,4.382364672,0.138246092
2.476988728,4.382364672,0.162328571
2.667526322,4.382364672,0.188363568
2.858063917,4.382364672,0.216356488
3.048601511,4.382364672,0.246312893
3.239139105,4.382364672,0.278238447
3.4296767,4.382364672,0.312138828
3.620214294,4.382364672,0.348019665
3.810751889,4.382364672,0.385886431
4.001289483,4.382364672,0.425744335
4.191827078,4.382364672,0.467598199
4.382364672,4.382364672,0.511452318
4.572902267,4.382364672,0.557310312
4.763439861,4.382364672,0.605174936
4.953977455,4.382364672,0.655047886
5.14451505,4.382364672,0.706929573
5.335052644,4.382364672,0.76081886
5.525590239,4.382364672,0.816712782
5.716127833,4.382364672,0.874606244
5.906665428,4.382364672,0.934491655
6.097203022,4.382364672,0.996358537
6.287740617,4.382364672,1.060193099
6.478278211,4.382364672,1.125977765
6.668815805,4.382364672,1.193690662
6.8593534,4.382364672,1.263305053
7.049890994,4.382364672,1.334788744
7.240428589,4.382364672,1.408103478
7.430966183,4.382364672,1.483204244
7.621503778,4.382364672,1.560038612
7.812041372,4.382364672,1.638546043
8.002578966,4.382364672,1.718657226
8.193116561,4.382364672,1.800293451
8.383654155,4.382364672,1.883366054
8.57419175,4.382364672,1.967775969
8.764729344,4.382364672,2.053413452
8.955266939,4.382364672,2.140158058
9.145804533,4.382364672,2.227878818
9.336342128,4.382364672,2.316434832
9.526879722,4.382364672,2.405676256
9.717417316,4.382364672,2.495445781
9.907954911,4.382364672,2.58558066
10.09849251,4.382364672,2.675915314
10.2890301,4.382364672,2.766284538
10.47956769,4.382364672,2.856527309
10.67010529,4.382364672,2.946491138
10.86064288,4.382364672,3.036036771
11.05118048,4.382364672,3.125043211
11.24171807,4.382364672,3.213412779
11.43225567,4.382364672,3.301075996
11.62279326,4.382364672,3.387996054
11.81333086,4.382364672,3.474172588
12.00386845,4.382364672,3.559644587
12.19440604,4.382364672,3.644492256
12.38494364,4.382364672,3.728837719
12.57548123,4.382364672,3.812844611
12.76601883,4.382364672,3.896716614
12.95655642,4.382364672,3.980695116
13.14709402,4.382364672,4.065056216
13.33763161,4.382364672,4.150107339
13.52816921,4.382364672,4.236183711
13.7187068,4.382364672,4.323645037
13.90924439,4.382364672,4.412872562
14.09978199,4.382364672,4.504266739
14.29031958,4.382364672,4.598245705
14.48085718,4.382364672,4.695244642
14.67139477,4.382364672,4.795716062
14.86193237,4.382364672,4.90013126
15.05246996,4.382364672,5.008982772
15.24300756,4.382364672,5.122787957
15.43354515,4.382364672,5.24209378
15.62408274,4.382364672,5.36748241
15.81462034,4.382364672,5.499578126
16.00515793,4.382364672,5.639054833
16.19569553,4.382364672,5.786643993
16.38623312,4.382364672,5.943141934
16.57677072,4.382364672,6.109414535
16.76730831,4.382364672,6.286396088
16.95784591,4.382364672,6.475074992
17.1483835,4.382364672,6.676453151
17.33892109,4.382364672,6.891453357
17.52945869,4.382364672,7.120727365
17.71999628,4.382364672,7.364275678
17.91053388,4.382364672,7.620723004
18.10107147,4.382364672,7.886011892
18.29160907,4.382364672,8.151278349
18.48214666,4.382364672,8.400144845
18.67268426,4.382364672,8.60739
18.86322185,4.382364672,8.743706794
19.05375944,4.382364672,8.789504935
19.24429704,4.382364672,8.748297207
19.43483463,4.382364672,8.644126511
19.62537223,4.382364672,8.506319507
19.81590982,4.382364672,8.357898137
20.00644742,4.382364672,8.213040208
20.19698501,4.382364672,8.079145358
20.38752261,4.382364672,7.959472436
20.5780602,4.382364672,7.855027697
20.76859779,4.382364672,7.765683235
20.95913539,4.382364672,7.690784918
21.14967298,4.382364672,7.6294673
21.34021058,4.382364672,7.580808865
21.53074817,4.382364672,7.543903109
21.72128577,4.382364672,7.517885985
21.91182336,4.382364672,7.501939897
22.10236096,4.382364672,7.495286021
22.29289855,4.382364672,7.497170637
22.48343614,4.382364672,7.506847585
22.67397374,4.382364672,7.523559481
22.86451133,4.382364672,7.54651843
23.05504893,4.382364672,7.574886607
23.24558652,4.382364672,7.607758903
23.43612412,4.382364672,7.64414914
23.62666171,4.382364672,7.682981871
23.81719931,4.382364672,7.723093525
24.0077369,4.382364672,7.763246432
24.19827449,4.382364672,7.802158607
24.38881209,4.382364672,7.838551469
24.57934968,4.382364672,7.871214987
24.76988728,4.382364672,7.899085012
24.96042487,4.382364672,7.921323515
25.15096247,4.382364672,7.93738956
25.34150006,4.382364672,7.947087325
25.53203765,4.382364672,7.950581325
25.72257525,4.382364672,7.948375563
25.91311284,4.382364672,7.941260574
26.10365044,4.382364672,7.93023921
26.29418803,4.382364672,7.916444136
26.48472563,4.382364672,7.901059406
26.67526322,4.382364672,7.885254917
26.86580082,4.382364672,7.870138013
27.05633841,4.382364672,7.85672215
27.246876,4.382364672,7.84591058
27.4374136,4.382364672,7.838491847
27.62795119,4.382364672,7.835142491
27.81848879,4.382364672,7.836434088
28.00902638,4.382364672,7.842842379
28.19956398,4.382364672,7.854755303
28.39010157,4.382364672,7.872479145
28.58063917,4.382364672,7.896241367
28.77117676,4.382364672,7.926188827
28.96171435,4.382364672,7.962380075
29.15225195,4.382364672,8.004770491
29.34278954,4.382364672,8.053188702
29.53332714,4.382364672,8.107302035
29.72386473,4.382364672,8.166569497
29.91440233,4.382364672,8.23018131
30.10493992,4.382364672,8.296985676
30.29547752,4.382364672,8.3654084
30.48601511,4.382364672,8.433378742
30.6765527,4.382364672,8.49828627
30.8670903,4.382364672,8.557007744
31.05762789,4.382364672,8.606051728
31.24816549,4.382364672,8.641858788
31.43870308,4.382364672,8.661252393
31.62924068,4.382364672,8.661960685
31.81977827,4.382364672,8.643056196
32.01031587,4.382364672,8.605148917
32.20085346,4.382364672,8.550252569
32.39139105,4.382364672,8.481380712
32.58192865,4.382364672,8.402027566
32.77246624,4.382364672,8.315695695
32.96300384,4.382364672,8.225566495
33.15354143,4.382364672,8.134329267
33.34407903,4.382364672,8.044136967
33.53461662,4.382364672,7.956641436
33.72515422,4.382364672,7.873065585
33.91569181,4.382364672,7.794285922
34.1062294,4.382364672,7.720910778
34.296767,4.382364672,7.653346421
34.48730459,4.382364672,7.591850428
34.67784219,4.382364672,7.536573622
34.86837978,4.382364672,7.48759131
35.05891738,4.382364672,7.444926594
35.24945497,4.382364672,7.408567803
35.43999257,4.382364672,7.378480704
35.63053016,4.382364672,7.354617232
35.82106775,4.382364672,7.336921776
36.01160535,4.382364672,7.32533509
36.20214294,4.382364672,7.319796705
36.39268054,4.382364672,7.32024623
36.58321813,4.382364672,7.32662339
36.77375573,4.382364672,7.338867182
36.96429332,4.382364672,7.356914173
37.15483092,4.382364672,7.38069575
37.34536851,4.382364672,7.410134391
37.5359061,4.382364672,7.445138677
37.7264437,4.382364672,7.485596885
37.91698129,4.382364672,7.531368963
38.10751889,4.382364672,7.582276422
38.29805648,4.382364672,7.638089897
38.48859408,4.382364672,7.698514268
38.67913167,4.382364672,7.763170974
38.86966927,4.382364672,7.831577546
39.06020686,4.382364672,7.903125486
39.25074445,4.382364672,7.977057632
39.44128205,4.382364672,8.052447241
39.63181964,4.382364672,8.128184095
39.82235724,4.382364672,8.202973185
40.01289483,4.382364672,8.275352878
40.20343243,4.382364672,8.343742088
40.39397002,4.382364672,8.406521352
40.58450762,4.382364672,8.462147153
40.77504521,4.382364672,8.509291618
40.9655828,4.382364672,8.546986174
41.1561204,4.382364672,8.574740834
41.34665799,4.382364672,8.5926116
41.53719559,4.382364672,8.601198453
41.72773318,4.382364672,8.601574203
41.91827078,4.382364672,8.595162566
42.10880837,4.382364672,8.583593766
42.29934597,4.382364672,8.568565376
42.48988356,4.382364672,8.55172845
42.68042115,4.382364672,8.534607347
42.87095875,4.382364672,8.518552724
43.06149634,4.382364672,8.504722069
43.25203394,4.382364672,8.494078661
43.44257153,4.382364672,8.487401516
43.63310913,4.382364672,8.485300458
43.82364672,4.382364672,8.488230521
44.01418432,4.382364672,8.496503135
44.20472191,4.382364672,8.51029208
44.3952595,4.382364672,8.529632014
44.5857971,4.382364672,8.554408626
44.77633469,4.382364672,8.584339758
44.96687229,4.382364672,8.618946503
45.15740988,4.382364672,8.657514524
45.34794748,4.382364672,8.699047732
45.53848507,4.382364672,8.742219042
45.72902267,4.382364672,8.785327639
45.91956026,4.382364672,8.826279333
46.11009785,4.382364672,8.862613463
46.30063545,4.382364672,8.891602939
46.49117304,4.382364672,8.910449079
46.68171064,4.382364672,8.91657081
46.87224823,4.382364672,8.907948432
47.06278583,4.382364672,8.883442274
47.25332342,4.382364672,8.842989744
47.44386102,4.382364672,8.78761126
47.63439861,4.382364672,8.719223506
47.8249362,4.382364672,8.640325951
48.0154738,4.382364672,8.553656953
48.20601139,4.382364672,8.461901332
48.39654899,4.382364672,8.367491431
48.58708658,4.382364672,8.272504197
48.77762418,4.382364672,8.178633264
48.96816177,4.382364672,8.087209635
49.15869937,4.382364672,7.999247798
49.34923696,4.382364672,7.915499662
49.53977455,4.382364672,7.836507338
49.73031215,4.382364672,7.762650549
49.92084974,4.382364672,7.694185538
50.11138734,4.382364672,7.63127643
50.30192493,4.382364672,7.574020526
50.49246253,4.382364672,7.522467082
50.68300012,4.382364672,7.476631709
50.87353772,4.382364672,7.436507643
51.06407531,4.382364672,7.402073724
51.2546129,4.382364672,7.373300279
51.4451505,4.382364672,7.350153714
51.63568809,4.382364672,7.332599562
51.82622569,4.382364672,7.32060449
52.01676328,4.382364672,7.314137841
52.20730088,4.382364672,7.313172326
52.39783847,4.382364672,7.317684102
52.58837607,4.382364672,7.327652632
52.77891366,4.382364672,7.343059826
52.96945125,4.382364672,7.363888655
53.15998885,4.382364672,7.390121363
53.35052644,4.382364672,7.421736835
53.54106404,4.382364672,7.458707107
53.73160163,4.382364672,7.500992923
53.92213923,4.382364672,7.548537972
54.11267682,4.382364672,7.601261451
54.30321442,4.382364672,7.659048703
54.49375201,4.382364672,7.72173946
54.6842896,4.382364672,7.789113213
54.8748272,4.382364672,7.860871415
55.06536479,4.382364672,7.936616147
55.25590239,4.382364672,8.015825563
55.44643998,4.382364672,8.097826971
55.63697758,4.382364672,8.181769097
55.82751517,4.382364672,8.266597838
56.01805277,4.382364672,8.351041092
56.20859036,4.382364672,8.433610756
56.39912795,4.382364672,8.51263265
56.58966555,4.382364672,8.586314417
56.78020314,4.382364672,8.652857199
56.97074074,4.382364672,8.710607441
57.16127833,4.382364672,8.758232078
0,4.572902267,0
0.190537594,4.572902267,0.000950241
0.381075189,4.572902267,0.003801181
0.571612783,4.572902267,0.008553466
0.762150378,4.572902267,0.015208171
0.952687972,4.572902267,0.023766787
1.143225567,4.572902267,0.034231218
1.333763161,4.572902267,0.046603758
1.524300756,4.572902267,0.060887085
1.71483835,4.572902267,0.077084227
1.905375944,4.572902267,0.095198549
2.095913539,4.572902267,0.115233715
2.286451133,4.572902267,0.137193657
2.476988728,4.572902267,0.161082537
2.667526322,4.572902267,0.186904691
2.858063917,4.572902267,0.214664588
3.048601511,4.572902267,0.244366763
3.239139105,4.572902267,0.276015746
3.4296767,4.572902267,0.309615982
3.620214294,4.572902267,0.345171749
3.810751889,4.572902267,0.382687048
4.001289483,4.572902267,0.422165493
4.191827078,4.572902267,0.463610167
4.382364672,4.572902267,0.507023495
4.572902267,4.572902267,0.552407068
4.763439861,4.572902267,0.599761457
4.953977455,4.572902267,0.649086008
5.14451505,4.572902267,0.700378608
5.335052644,4.572902267,0.753635417
5.525590239,4.572902267,0.808850591
5.716127833,4.572902267,0.866015966
5.906665428,4.572902267,0.925120697
6.097203022,4.572902267,0.986150872
6.287740617,4.572902267,1.049089095
6.478278211,4.572902267,1.113914024
6.668815805,4.572902267,1.18059988
6.8593534,4.572902267,1.249115906
7.049890994,4.572902267,1.319425837
7.240428589,4.572902267,1.391487309
7.430966183,4.572902267,1.465251259
7.621503778,4.572902267,1.540661334
7.812041372,4.572902267,1.617653311
8.002578966,4.572902267,1.696154547
8.193116561,4.572902267,1.776083502
8.383654155,4.572902267,1.857349355
8.57419175,4.572902267,1.939851727
8.764729344,4.572902267,2.023480672
8.955266939,4.572902267,2.108116813
9.145804533,4.572902267,2.193631799
9.336342128,4.572902267,2.279889126
9.526879722,4.572902267,2.366745349
9.717417316,4.572902267,2.454051751
9.907954911,4.572902267,2.541656515
10.09849251,4.572902267,2.629407396
10.2890301,4.572902267,2.717154876
10.47956769,4.572902267,2.804755894
10.67010529,4.572902267,2.892077817
10.86064288,4.572902267,2.979002782
11.05118048,4.572902267,3.065432122
11.24171807,4.572902267,3.151290745
11.43225567,4.572902267,3.236531228
11.62279326,4.572902267,3.321137442
11.81333086,4.572902267,3.405127494
12.00386845,4.572902267,3.488555874
12.19440604,4.572902267,3.571514635
12.38494364,4.572902267,3.654133611
12.57548123,4.572902267,3.736579703
12.76601883,4.572902267,3.819055321
12.95655642,4.572902267,3.901796144
13.14709402,4.572902267,3.98506842
13.33763161,4.572902267,4.069165972
13.52816921,4.572902267,4.154407222
13.7187068,4.572902267,4.241132418
13.90924439,4.572902267,4.329701255
14.09978199,4.572902267,4.420491077
14.29031958,4.572902267,4.513895838
14.48085718,4.572902267,4.61032577
14.67139477,4.572902267,4.710208057
14.86193237,4.572902267,4.813988448
15.05246996,4.572902267,4.922133879
15.24300756,4.572902267,5.035136203
15.43354515,4.572902267,5.153517025
15.62408274,4.572902267,5.277833619
15.81462034,4.572902267,5.408686212
16.00515793,4.572902267,5.546726343
16.19569553,4.572902267,5.692666398
16.38623312,4.572902267,5.847289577
16.57677072,4.572902267,6.011459726
16.76730831,4.572902267,6.186128868
16.95784591,4.572902267,6.372338406
17.1483835,4.572902267,6.571205486
17.33892109,4.572902267,6.783878374
17.52945869,4.572902267,7.01142852
17.71999628,4.572902267,7.25461601
17.91053388,4.572902267,7.513406104
18.10107147,4.572902267,7.786018666
18.29160907,4.572902267,8.067168411
18.48214666,4.572902267,8.345190041
18.67268426,4.572902267,8.598618622
18.86322185,4.572902267,8.795743067
19.05375944,4.572902267,8.904105504
19.24429704,4.572902267,8.910107718
19.43483463,4.572902267,8.829743939
19.62537223,4.572902267,8.696205272
19.81590982,4.572902267,8.540632164
20.00644742,4.572902267,8.38367447
20.19698501,4.572902267,8.236430989
20.38752261,4.572902267,8.103899094
20.5780602,4.572902267,7.987754633
20.76859779,4.572902267,7.88802732
20.95913539,4.572902267,7.80399868
21.14967298,4.572902267,7.734655183
21.34021058,4.572902267,7.678905233
21.53074817,4.572902267,7.635675875
21.72128577,4.572902267,7.603949035
21.91182336,4.572902267,7.582766763
22.10236096,4.572902267,7.571222112
22.29289855,4.572902267,7.568442856
22.48343614,4.572902267,7.573571234
22.67397374,4.572902267,7.585743259
22.86451133,4.572902267,7.604068201
23.05504893,4.572902267,7.627608954
23.24558652,4.572902267,7.655366277
23.43612412,4.572902267,7.686268185
23.62666171,4.572902267,7.719166761
23.81719931,4.572902267,7.752846641
24.0077369,4.572902267,7.786047599
24.19827449,4.572902267,7.81750318
24.38881209,4.572902267,7.845995976
24.57934968,4.572902267,7.870426176
24.76988728,4.572902267,7.889885964
24.96042487,4.572902267,7.903729249
25.15096247,4.572902267,7.911624763
25.34150006,4.572902267,7.913581777
25.53203765,4.572902267,7.909943055
25.72257525,4.572902267,7.901346325
25.91311284,4.572902267,7.88866162
26.10365044,4.572902267,7.87291632
26.29418803,4.572902267,7.85521923
26.48472563,4.572902267,7.836693415
26.67526322,4.572902267,7.818423574
26.86580082,4.572902267,7.801419522
27.05633841,4.572902267,7.786594577
27.246876,4.572902267,7.77475624
27.4374136,4.572902267,7.766606015
27.62795119,4.572902267,7.762744461
27.81848879,4.572902267,7.763679134
28.00902638,4.572902267,7.769833709
28.19956398,4.572902267,7.78155565
28.39010157,4.572902267,7.799121903
28.58063917,4.572902267,7.822741632
28.77117676,4.572902267,7.852554635
28.96171435,4.572902267,7.88862459
29.15225195,4.572902267,7.930925976
29.34278954,4.572902267,7.979323151
29.53332714,4.572902267,8.0335396
29.72386473,4.572902267,8.093115707
29.91440233,4.572902267,8.157353688
30.10493992,4.572902267,8.225249341
30.29547752,4.572902267,8.295414089
30.48601511,4.572902267,8.365996868
30.6765527,4.572902267,8.434625171
30.8670903,4.572902267,8.498398141
31.05762789,4.572902267,8.55397634
31.24816549,4.572902267,8.597812381
31.43870308,4.572902267,8.626539289
31.62924068,4.572902267,8.637471098
31.81977827,4.572902267,8.629091301
32.01031587,4.572902267,8.601361494
32.20085346,4.572902267,8.555726557
32.39139105,4.572902267,8.494814424
32.58192865,4.572902267,8.421950969
32.77246624,4.572902267,8.340658
32.96300384,4.572902267,8.25426133
33.15354143,4.572902267,8.165655808
33.34407903,4.572902267,8.077212617
33.53461662,4.572902267,7.990785413
33.72515422,4.572902267,7.907769195
33.91569181,4.572902267,7.829179684
34.1062294,4.572902267,7.755733824
34.296767,4.572902267,7.687920431
34.48730459,4.572902267,7.626058561
34.67784219,4.572902267,7.570344014
34.86837978,4.572902267,7.520884418
35.05891738,4.572902267,7.477725592
35.24945497,4.572902267,7.440871332
35.43999257,4.572902267,7.410297383
35.63053016,4.572902267,7.385961461
35.82106775,4.572902267,7.367810463
36.01160535,4.572902267,7.355785009
36.20214294,4.572902267,7.349822273
36.39268054,4.572902267,7.349857494
36.58321813,4.572902267,7.355824097
36.77375573,4.572902267,7.367652803
36.96429332,4.572902267,7.385269734
37.15483092,4.572902267,7.408593389
37.34536851,4.572902267,7.437530507
37.5359061,4.572902267,7.471970572
37.7264437,4.572902267,7.511778774
37.91698129,4.572902267,7.556787261
38.10751889,4.572902267,7.606784247
38.29805648,4.572902267,7.661500743
38.48859408,4.572902267,7.720594939
38.67913167,4.572902267,7.78363407
38.86966927,4.572902267,7.850073953
39.06020686,4.572902267,7.919237831
39.25074445,4.572902267,7.990296145
39.44128205,4.572902267,8.062250049
39.63181964,4.572902267,8.13392466
39.82235724,4.572902267,8.203977925
40.01289483,4.572902267,8.270931651
40.20343243,4.572902267,8.333232795
40.39397002,4.572902267,8.389346799
40.58450762,4.572902267,8.43787829
40.77504521,4.572902267,8.477706373
40.9655828,4.572902267,8.508111008
41.1561204,4.572902267,8.528863548
